ensembl_gene_id,external_gene_name,Bazzini_ActD_HEK293_1,Bazzini_ActD_HeLa_1,Bazzini_ActD_RPE_1,Bazzini_4sU_K562_1,Akimitsu_BrU_HeLa_1,Rinn_ActD_K562_1,Rinn_ActD_K562_2,Rinn_ActD_K562_3,Rinn_ActD_H1ESC_1,Rinn_ActD_H1ESC_2,Rinn_ActD_H1ESC_3,Akimitsu2_BrU4sU_HeLa_1,Jaffrey_ActD_HEK293_1,Cramer_4sU_K562_1,Shendure_4sU_A549_1,Cramer2_4sU_K562_1,Oberdoerffer_BrU_HeLa_1,Dieterich_4sU_HEK293_1,Dieterich_4sU_HEK293_2,Dieterich_4sU_MCF7_1,Dieterich_4sU_MCF7_2,He_ActD_HeLa_1,He_ActD_HeLa_2,Marks_ActD_HeLa_1,Darnell_ActD_HepG2_1,Mortazavi_4sU_GM12878_1,Rissland2_ActD_HEK293_1,Rissland2_ActD_HEK293_2,Rissland2_Aman_HEK293_1,Rissland2_Aman_HEK293_2,Rissland2_4sU_HEK293_1,Rissland2_4sU_HEK293_2,Zimmer_ActD_Bcell_1,Gejman_4sU_GM07029_1,Gejman_4sU_GM07029_2,Gejman_4sU_GM07029_3,Gejman_4sU_GM10835_1,Gejman_4sU_GM10835_2,Gejman_4sU_GM10835_3,Gejman_4sU_GM12813_1,Gejman_4sU_GM12813_2,Gejman_4sU_GM12813_3,Gejman_4sU_GM12813_4,Gejman_4sU_GM12813_5,Gejman_4sU_GM07019_1,Gejman_4sU_GM12812_1,Gejman_4sU_GM12814_1,Gejman_4sU_GM12815_1,Simon_4sU_K562_1,Simon_4sU_K562_2,Rissland_4sU_HEK293_1,Rissland_4sU_HEK293_2,Rissland_4sU_HEK293_3,Rissland_4sU_HEK293_4
ENSG00000072954,TMEM38A,0.097901123500465,-0.133218629114704,0.038709101693712,NA,1.02366391819779,NA,NA,NA,NA,1.03821707045505,1.16413743989958,-2.5350651667428,NA,NA,0.391589899699494,NA,0.590609863181924,1.71686216907942,1.65427979100583,NA,NA,0.825582411150284,1.0053571258756,NA,NA,1.33691226597584,4.40031023796195,NA,NA,1.61216641222867,0.58083570404491,NA,NA,0.933487287848705,0.887617300335736,0.894316062684438,0.875639937004168,0.91803033678488,0.8561244442423,0.895974732359065,0.928395852256714,0.869818207979328,0.944975908412048,0.877946951629188,0.813580988568192,0.872738827472669,0.905256048748451,0.938519725176492,NA,NA,NA,NA,1.58989701390011,NA
ENSG00000072958,AP1M1,0.031143542367616,-0.005222730155158,0.016103155400976,1.1141011236294,0.846337112129805,1.11647225485229,0.965156434171597,0.965156434171597,NA,NA,NA,NA,NA,2.77064466182936,0.951901541965674,1.5089351212695,0.528995147981695,2.16434248274473,2.17691280300713,2.86117410357076,2.64290586571051,0.661213315222555,0.883761088225301,4e-04,NA,1.01399761738581,1.58293515270461,1.26530455661776,1.39277039997913,1.16506267849826,0.659516815540872,2.5950837456015,2.62971533264713,0.943494515906103,0.976349979003273,0.946452265013073,0.873320601815399,0.899273187317604,0.886490725172482,1.03302144468291,1.01535975540921,1.01367969729119,0.968949680981343,0.974050902792877,1.10720996964787,1.01494034979294,1.04414762087872,1.20330491613848,0.695542963725541,0.340285439470467,NA,1.00139765993662,1.22405785884192,1.88158021548828
ENSG00000073008,PVR,-0.02068486397495,-0.017504122676365,0.01981852269213,0.981092426614851,0.705007959333336,0.4836968195,0.450569474814569,0.410894940744337,NA,NA,NA,-2.46036224500555,1.18605353228297,2.61936474070955,0.629958818212573,1.32519945520621,0.534165538097108,1.84863090989726,1.72782912723311,3.06215245531435,2.64116401065246,0.556867412256373,0.647037848360318,0.0023,NA,NA,0.930120749586197,0.938778376224557,1.03529360671799,0.898981659844384,0.418529225242985,1.0103252916679,NA,0.871572935545879,0.917505509552547,0.75815462196739,0.831229693867063,0.8926510338773,0.89707700320942,0.746634198937579,0.750508394851346,0.836324115706752,0.875639937004168,0.895974732359065,0.749736315569061,0.763427993562937,0.834420703681533,0.824125833916549,NA,NA,0.789186777925936,-0.0182673092137522,0.0860599928058709,0.653995851367802
ENSG00000073050,XRCC1,0.027204560257524,0.00703615040323,-0.019477223698644,1.0949214108609,0.860936620700094,0.743100598340306,0.784958461283237,0.767209388650892,0.949427969154994,0.967650126365573,1.03560102056817,NA,NA,2.74199532115048,0.796185496296614,NA,0.511994002743874,2.11272695734683,2.03931386399661,2.35011690762481,2.54073496345835,0.571086020971496,0.852378561310744,-5e-04,NA,1.20483453043288,0.871580457327513,0.774270787350169,1.01424890492153,0.862983228882408,0.817304109814211,NA,2.59372899870791,0.943494515906103,1.11193427633268,1.02160271602824,0.956648579205203,0.913813852383717,0.890421018800914,1.08778141780954,1.11293997608408,1.05153839051533,1.09166695759568,1.04060234011407,1.08386080086657,1.01367969729119,0.922206277439016,1.15654915133178,NA,NA,0.851498856786943,0.549987283307201,0.616411546580705,1.01987599086951
ENSG00000073060,SCARB1,0.055828730126538,-0.051841245816492,-0.028686338504544,1.09702778700088,1.29885307640971,0.947303512059599,0.952634673986857,0.957490629568022,NA,NA,NA,-3.19993904725818,NA,2.81200140188607,0.911237370067783,1.53998115489355,1.02380359548555,2.36997252094941,2.34533065534888,3.1161698102032,2.94264190283927,0.856107311148623,1.31070801904615,-0.001,0.00077,1.63967183687782,NA,2.6334777423327,2.52611917025877,1.96432737952284,0.721905215555439,1.3550187560577,2.64650175003161,0.720985744153739,0.809559714635268,0.806179973983887,0.795184589682424,0.750508394851346,0.710963118995276,0.929929560084588,0.944482672150169,0.92531209149965,0.877371345869774,0.865696059916071,0.757396028793024,0.757396028793024,0.823474229170301,0.876217840591642,0.407135862191559,0.418284714878136,1.12406742844128,0.550973476625369,0.655372237523015,0.811335876820286
ENSG00000073067,CYP2W1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658011396657112,0.630427875025024,0.509202522331103,0.681241237375587,0.759667844689631,0.710117365111816,0.600972895686748,0.660865478003869,0.649334858712142,0.710963118995276,0.628388930050311,0.506505032404872,0.481442628502305,0.624282095835668,0.546542663478131,NA,NA,NA,NA,NA,NA
ENSG00000073111,MCM2,0.020501387479506,-0.025078666737875,-0.014469214825936,1.00975659141872,1.02612451674545,1.00388703417858,1.06355364089954,0.968067134408004,0.963226989463565,0.937096381765304,1.07662988650936,NA,NA,2.44354982634761,0.850312934785736,1.43503043961626,0.627564075353758,NA,NA,NA,NA,0.738614313616804,1.03851977076176,4e-04,0.00195,1.12497303813386,1.53977038704895,1.27863037047996,1.55290741129465,1.3277054456439,0.609870245191928,1.77073626940964,2.51388318561109,0.764922984649888,0.625312450961674,0.755874855672491,0.749736315569061,0.808885867359812,0.77887447200274,0.924279286061882,0.948412965778601,0.866877814337499,0.81690383937566,0.817565369559781,0.776701183988411,0.719331286983727,0.83695673705955,0.987666264926275,0.519302849235429,0.474827926034441,1.10599442554984,0.488151678028154,0.543021426489246,0.971154930447255
ENSG00000073146,MOV10L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474306294489116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000073150,PANX2,0.056005483411476,NA,NA,NA,0.587710965018911,NA,1.17281127253256,0.964742225752013,NA,0.839176450544472,NA,NA,NA,NA,0.873648476977673,NA,0.72118886584136,1.77387350937919,1.71261462203232,2.81704843449045,2.91455696228156,0.641961956493808,0.83631122651989,NA,NA,NA,NA,2.43220564066585,NA,NA,0.551079526602193,0.84755300032974,NA,0.816241299991783,0.840106094456758,0.674861140737812,0.777426822389311,0.854913022307856,0.802773725291976,0.778151250383644,0.817565369559781,0.81690383937566,0.829946695941636,0.8561244442423,0.673941998634088,0.700703717145019,0.745074791582057,0.778151250383644,NA,NA,0.789783500076232,0.803466334065523,0.429561406808382,NA
ENSG00000073169,SELENOO,0.037878348556799,0.038167601722848,0.017480367158942,NA,0.745855195173729,0.885997436290208,0.993130617768212,0.844545141552101,NA,NA,NA,NA,NA,3.27177826964255,0.543758620808344,2.03830840893333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0994043723455424,0.04883008652835,0.84730984381255,0.446852832254947,0.276926411512058,0.409873263456376
ENSG00000073282,TP63,NA,NA,NA,0.876646770587891,NA,0.436906514448257,0.517011316576959,0.308241186751092,NA,NA,NA,NA,NA,NA,0.0606885682562688,NA,0.525779617265825,NA,NA,NA,NA,NA,NA,NA,NA,0.777873996527611,NA,NA,NA,NA,NA,NA,2.56253076886226,0.730782275666389,0.655138434811382,0.799340549453582,0.764922984649888,0.696356388733332,0.684845361644412,0.761927838420529,0.762678563727436,0.762678563727436,0.755112266395071,0.748962861256161,0.801403710017355,0.869818207979328,0.8208579894397,0.701567985055927,NA,NA,NA,NA,NA,NA
ENSG00000073331,ALPK1,-0.021513079215176,0.045759264763733,0.185911264232507,NA,0.528916700277655,NA,0.613610136364091,0.702966266589554,0.26143084282713,NA,NA,NA,1.2913552593883,NA,0.301068924510849,NA,0.386858651378962,2.09463878243796,2.21949490987629,NA,NA,NA,NA,NA,NA,0.752404745857213,0.780823076031483,0.661828708788743,0.733026159393783,0.7176146775259,0.831819276268828,NA,NA,0.854306041801081,0.773786444981194,0.883661435153618,0.910624404889201,0.807535028068853,0.795184589682424,0.8561244442423,0.8109042806687,0.875639937004168,0.755112266395071,0.779596491257824,0.79448804665917,0.899273187317604,0.82020145948564,0.797959643737196,NA,NA,1.14501992950309,-0.378737054992723,-0.0332870097116994,0.695401550260457
ENSG00000073350,LLGL2,0.062335617617349,-0.010862653268778,NA,NA,0.54282542695918,1.18697271297192,0.925616145912946,0.994904570826544,NA,1.45993712536449,NA,NA,NA,NA,0.535352723179386,1.68294719269321,0.560561017802167,2.25234161124135,2.2941154979135,2.64685566326477,2.65887304012132,0.867730070262476,1.09609602185389,-0.0011,0.00132,NA,NA,2.42891366514857,2.03536419638408,1.56288735475618,0.633548525476189,1.05426075252089,NA,0.717670503002262,0.779596491257824,0.65417654187796,0.750508394851346,0.757396028793024,0.768638101247614,0.741151598851785,0.745855195173729,0.695481676490197,0.802773725291976,0.77232170672292,0.652246341003323,0.678518379040114,0.66838591669,0.725911632295048,NA,NA,1.35388372202154,0.273060705192203,0.181960053535662,0.551698041270975
ENSG00000073417,PDE8A,-0.016617025438158,0.001340594426597,0.053678824418783,0.857107936816521,0.502427119984433,0.459749728956914,0.510815957596452,0.463464452830038,NA,NA,0.773218200452607,NA,NA,2.5184409757412,0.156440840410343,1.45047306237311,0.515571297288435,2.21032272081522,2.2006681340939,2.59087383209339,2.54617502588448,0.72516013563114,0.875305268734982,-0.0016,0.0032,0.645760861476694,1.09810326600816,0.947874688504611,1.06480006387393,1.01593447657839,0.632538301507931,1.45998095921288,2.47217114669236,0.885926339801431,0.982271233039568,0.952792443044092,0.938519725176492,0.8926510338773,0.946452265013073,0.991226075692495,0.932473764677153,1.01619735351244,1.01535975540921,1.03100428136354,0.960470777534299,1.09307130637606,1.03302144468291,0.902002891350729,0.0840397806679536,0.0471190387201814,0.914976891412648,NA,-0.482885952491732,0.370184721021194
ENSG00000073464,CLCN4,NA,-0.02131623466671,-0.038920312964459,NA,0.788168371141168,NA,NA,NA,0.606141361855182,0.848092760690248,0.513057974174967,-2.32556976368777,0.659032771318751,NA,0.56600962128663,NA,0.502486101319981,NA,NA,3.18842406245355,2.69292093288784,0.506787322774237,0.694006610382544,5e-04,NA,0.588977501759809,0.776069832210628,0.698665767301275,0.933129681635841,0.846229232267873,0.462973839752989,0.804043560454844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000073536,NLE1,0.008808770455796,-0.020269176132163,0.043078710284937,1.53141153189892,0.564666064252089,0.639526330971463,0.66202987307973,0.552871204378239,0.624028150175205,0.578316291117654,0.684968005597628,-2.88966378852486,NA,2.59602387150115,0.579689868039945,1.82523122877199,0.508627869902021,1.66406695032419,1.58507819068746,2.29103507289107,2.18387173706846,0.544609326416302,0.677151651231639,0.0048,NA,0.834973478645965,0.953764519000902,0.716888009238645,1.02930979096745,0.855304656528974,0.302454235396993,0.940814362395887,1.90471554527868,0.766412847112399,0.775974331129369,0.799340549453582,0.701567985055927,0.737987326333431,0.690196080028514,0.898725181589493,0.870403905279027,0.873901597864461,0.705863712283919,0.795184589682424,0.858537197569639,0.731588765186739,0.8109042806687,0.9237619608287,0.0600175425316005,0.0096633166793794,0.880249946963434,0.558282469366942,0.625530888646138,0.928171366378162
ENSG00000073578,SDHA,0.021311946839922,-0.011791692612594,-0.014474390908631,NA,1.16136800223497,1.02913083912424,1.04134412042362,0.988435874472887,0.806992497708176,0.756959920982257,0.819337728320508,NA,NA,2.58698173354853,0.68455150950408,NA,0.756963187974872,2.32413657908798,2.29946371201775,3.2656097861203,3.14596163405053,0.877985611929779,1.06901627972413,NA,0.00243,1.19655513465559,1.16328187932191,0.996301441954034,1.16843893496095,1.00582415115143,0.901274145621457,NA,2.58512218630682,0.618048096712093,0.374748346010104,0.584331224367531,0.713490543093942,0.793790384690819,0.74350976472843,0.523746466811565,0.587710965018911,0.434568904034199,0.444044795918076,0.439332693830263,0.513217600067939,0.423245873936808,0.622214022966295,0.716837723299524,0.481098496565199,0.482215929792211,NA,NA,1.27519291538853,1.74829203870314
ENSG00000073584,SMARCE1,0.032378675169633,-0.026065190481251,-0.011167612559254,1.03577836285404,0.941511432634403,0.953977991815692,0.893163710233397,0.928267183700791,1.18511870258679,1.20137745770995,1.23769501114494,-2.46871728396602,NA,2.65882385035251,0.833741735416058,NA,0.573289834543932,NA,NA,NA,NA,0.729640838929075,0.852711149184252,-0.0029,NA,1.03088439437234,1.13509532782217,0.984263117924819,1.09530007492766,1.00078781778868,0.719302576877683,NA,2.74241088058049,0.540329474790874,0.517195897949974,0.584331224367531,0.784617292632875,0.750508394851346,0.813580988568192,0.324282455297693,0.380211241711606,0.421603926869831,0.428134794028789,0.510545010206612,0.346352974450639,0.301029995663981,0.352182518111362,0.298853076409707,NA,NA,1.01563298990448,NA,0.39048592738877,0.963357611147431
ENSG00000073598,FNDC8,NA,NA,NA,NA,0.52244423350632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11453439987579,1.12877443746945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000073605,GSDMB,-0.038101597698745,NA,NA,NA,0.389166084364532,NA,NA,1.04217095377651,NA,NA,NA,NA,NA,2.61014574664287,0.14179394972704,NA,0.400548517997872,2.18069201726744,2.37107078295138,2.20030435254432,2.69296175025463,NA,NA,NA,NA,0,1.42056262991226,1.53930877700824,1.3679541097139,1.32920397621651,0.932806453750707,NA,NA,0.195899652409234,0.334453751150931,0.450249108319361,0.818225893613955,0.68930885912362,0.854913022307856,0.57978359661681,0.585460729508501,0.559906625036112,0.592176757395867,0.571708831808688,0.326335860928751,0.571708831808688,0.363611979892144,0.434568904034199,NA,NA,NA,0.806382014449499,0.567835953872363,NA
ENSG00000073614,KDM5A,-0.024781354176663,-0.000438,0.000796,0.892656217733288,0.587710965018911,0.403322858695762,0.308409875403485,0.394211351426884,0.472096903225209,0.485356238538781,0.477984352998264,-2.37154995255832,1.06248707191066,2.23853643724312,0.557162262086406,NA,0.446415755111862,NA,NA,NA,NA,0.470830203449556,0.637047415425544,8e-04,NA,0.597205731651844,0.491749878691208,0.318037525819668,0.666638057256665,0.571387233499009,0.447641459297157,1.31126499854989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317039030398343,0.272537777375237,0.78891104216547,NA,-0.461691558378791,0.470655361665036
ENSG00000073670,ADAM11,0.029823878785417,NA,NA,NA,0.431363764158987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836094080736774,NA,0.711891980419184,2.42785175069495,2.32576714995821,2.80466449780875,2.69146640831956,0.832713316055259,0.952334924677373,NA,NA,NA,3.03479198182578,2.1561668050092,2.82038017856061,1.75992417241474,0.763949250675066,1.36118487440096,NA,0.920645001406788,0.82020145948564,0.74350976472843,0.859138297294531,0.8819549713396,0.866287339084195,0.779596491257824,0.8561244442423,0.802773725291976,0.866877814337499,0.822168079368018,0.745074791582057,0.765668554759014,0.783903579272735,0.795184589682424,NA,NA,1.30292410978196,0.455605981456858,0.346304048030142,0.533129648217724
ENSG00000073711,PPP2R3A,-0.01603077560157,0.01951235888744,-0.003915668114759,NA,0.424881636631067,0.296713223206999,0.459914232390212,0.256028965959798,0.554215413709944,0.517389769137246,0.613610136364091,NA,0.901022149001544,NA,0.283989303610521,NA,0.486157688557029,NA,NA,NA,NA,NA,NA,9e-04,NA,NA,0.637784944991735,0.266814028751683,0.764811280883263,0.658756846592332,0.418193724894672,1.06272107421161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489747746290326,NA,NA,0.181418061244188
ENSG00000073712,FERMT2,0.008013626299897,-0.064521860317624,-0.008119445895128,NA,0.857935264719429,NA,NA,NA,0.902831885102896,1.11138149135914,NA,-2.61080932060742,NA,NA,0.530316944191377,NA,0.579572999381571,NA,NA,NA,NA,0.823100275956624,0.953944873185777,NA,0.00513,NA,1.13594111932624,0.976788860095596,1.04756368623867,0.989114282537949,0.778381055989569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810532969958762,NA,NA,0.552611185974495
ENSG00000073737,DHRS9,NA,NA,0.108828725608912,0.818012154544364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000073756,PTGS2,-0.121867169987311,NA,0.109710780423539,NA,0.380211241711606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443450706338452,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45972656734494,0.956113038075158,0.764077051092325,0.657568489774846,0.317856248637478,0.180974971097213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166905298188539,NA,NA,NA
ENSG00000073792,IGF2BP2,0.005460546287089,-0.092732573979572,-0.037702316061484,0.968980370242041,0.514547752660286,0.682842637472541,0.734056173787025,0.738392531689224,1.14245798412245,1.26661383000263,1.22532918643347,-2.53129025392811,NA,2.97868558894206,0.319181118489334,1.33680332984779,0.614918301188608,NA,NA,NA,NA,0.621760497857407,0.743685926279292,NA,NA,NA,0.996928995699034,0.932972631524354,0.882055096614479,0.827182471067044,0.708823890140452,1.55554452158445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544663240170119,0.500524627760175,1.08824082080973,-0.138731071987601,-0.0438071089611282,0.891221194002369
ENSG00000073803,MAP3K13,0.064846184186909,-0.038169963015243,0.018262869123273,NA,1.33645973384853,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27298490661282,NA,0.633768103506764,NA,NA,NA,NA,1.46596694240019,1.01499314496977,-0.002,NA,0.968890113449673,0.794296422549048,0.110791438012778,0.846663551038469,0.648941100972681,0.189029847037864,1.80723285014083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37316120968033,0.188038005375014,NA,NA
ENSG00000073849,ST6GAL1,0.010970072488843,NA,-0.061782677031768,0.847106141940924,0.502427119984433,0.340028063777223,0.352851202600988,0.410022338869952,0.500422286754461,0.530961159432665,0.509885427502273,NA,0.799493405040996,2.6964551417264,0.283601048278614,1.30189211556947,0.47464319923461,NA,NA,NA,NA,0.537138116406723,0.621828412763435,NA,0.00215,0.635010543995749,0.524953171502813,0.606997521916136,0.593375691470336,0.627090876510329,0.58489969625485,1.07613993782558,2.70791066571311,0.878521795501207,0.833784374656479,0.780317312140151,0.687528961214634,0.64738297011462,0.649334858712142,0.831229693867063,0.800029359244134,0.8109042806687,0.838849090737255,0.816241299991783,0.912222056532416,0.937016107464814,0.924795995797912,0.971739590887778,0.135164466656955,0.132195629573424,1.16946311219896,-0.499364415745756,NA,NA
ENSG00000073861,TBX21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654829298860294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.540329474790874,0.649334858712142,0.748962861256161,0.673020907128896,0.688419822002711,0.64640372622307,0.711807229041191,0.69810054562339,0.699837725867246,0.739572344450092,0.679427896612119,0.744292983122676,0.684845361644412,0.598790506763115,0.65417654187796,NA,NA,0.0313292740382941,NA,NA,NA
ENSG00000073910,FRY,-0.082542290694823,NA,NA,NA,NA,NA,NA,NA,0.546926696195696,0.690833581635406,0.509513811987366,NA,0.990127251328298,NA,NA,NA,0.552184221452635,NA,NA,NA,NA,0.606946734831557,0.82523916136008,NA,0.00173,NA,0.687714811798079,0.778738048243788,0.850522280916094,0.913734992640871,0.632627271806605,0.507654401610491,2.02694162795903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54935997293695,NA,NA,-0.3208904143123
ENSG00000073921,PICALM,0.015395758678246,-0.030396691093672,-0.044894678025075,0.964908043059059,0.980003371583746,0.744245012452282,0.769376587479453,0.760263590041657,0.879401613851952,NA,NA,-2.57370823750153,NA,2.93430901000978,0.474926182013121,1.20664664027677,0.642396463146118,2.27951181091682,2.22537734077328,2.89326379725607,2.91200949361898,0.803233494965156,0.899863828547688,-9e-04,0.00417,0.546188649750379,0.954344263787541,0.791978416672438,0.911891764574747,0.826597758608247,0.795476099539083,NA,2.77901897191487,0.320146286111054,0.276461804173244,0.558708570533166,0.477121254719662,0.472756449317212,0.502427119984433,0.41161970596323,0.235528446907549,0.262451089730429,0.387389826338729,0.502427119984433,0.653212513775344,0.54282542695918,0.509202522331103,0.413299764081252,0.529904944128184,0.669605074622326,0.887795763195729,NA,NA,0.491268180025086
ENSG00000073969,NSF,0.041755729493319,-0.062766575119773,-0.006959155543143,0.855934291704942,1.06707085604537,0.785500030855093,0.648277926446793,0.862372083548296,1.06986522334144,1.08533090115385,1.07021856943573,NA,NA,2.48132930943177,0.76714280052591,NA,0.69185615995012,2.18747651361775,2.15642959994156,2.80537932101595,2.73553123312103,1.31627261244432,1.29636464408127,-0.0014,0.00215,0.689161389731215,1.22328449071925,1.10878490481409,1.22739170668478,1.09443636763905,0.739541599236893,NA,2.28936595152003,0.725911632295048,0.853698211776174,0.841359470454855,0.867467487859051,0.858537197569639,0.879669205632054,0.853698211776174,0.727541257028556,0.790988475088816,0.781755374652469,0.752816431188271,0.778151250383644,0.792391689498254,0.711807229041191,0.88309335857569,NA,NA,NA,NA,NA,NA
ENSG00000074047,GLI2,-0.1344138634317,0.074252346843933,0.138128667811725,NA,0.453318340047038,NA,NA,NA,0.30672560541876,0.224790921224506,0.393513608048026,NA,0.45902167701987,NA,0.0199291660259261,NA,0.450262129077079,NA,NA,NA,NA,0.324068321696273,0.387084959222379,NA,NA,NA,0.282737242616224,-0.161027723103915,0.553978974546776,0.409548497907213,0.155169977150972,0.851118056283495,NA,0.803457115648414,0.635483746814912,0.583198773968623,0.757396028793024,0.809559714635268,0.745855195173729,0.665580991017953,0.729974285699556,0.715167357848458,0.836324115706752,0.771587480881255,0.631443769013172,0.675778341674085,0.747411807886423,0.706717782336759,NA,NA,0.523376892218709,NA,NA,0.269356738463472
ENSG00000074054,CLASP1,0.023294924140872,0.042099777623831,0.011299478024721,0.913954430568413,0.734799829588847,0.472266458453953,0.499424502476081,0.467213287882641,0.779492233640633,0.823468621127269,0.845689642307485,NA,NA,2.18063839732914,0.181654873140428,1.14111477224956,0.464491211848841,NA,NA,NA,NA,0.575542165222851,0.74753849120698,NA,0.00208,0.755052298373107,0.767579994512438,0.691419821851337,0.881158379135087,0.780085567523656,0.543440383064695,1.41801690603296,2.37876117531637,0.703291378118661,0.551449997972875,0.603144372620182,0.564666064252089,0.546542663478131,0.547774705387823,0.638489256954637,0.598790506763115,0.593286067020457,0.665580991017953,0.635483746814912,0.546542663478131,0.649334858712142,0.650307523131936,0.487138375477187,0.217036258627627,0.138302698166281,0.843303408513659,NA,-0.530421290933733,0.500930071221175
ENSG00000074071,MRPS34,0.020830867595283,-0.024093511139227,-0.004971564003945,1.14544328365509,1.04336227802113,0.851353516067857,0.884852888586757,0.857415607616586,0.9938688544313,1.01585497110492,0.942824057366655,-2.70456794233071,NA,2.78998238531093,1.20271457376252,NA,0.816704917068399,1.78668230435364,1.7764026754719,2.44614792349268,2.46077681482024,0.677259845568563,0.832270418432911,0,NA,1.06590238470119,1.17723962459899,0.851291325845387,1.11372642058716,0.935258631955668,0.506115535950956,1.10224358156206,2.25358028956218,0.804820678721162,0.835690571492426,0.879669205632054,1.00945089579869,1.00603795499732,0.899273187317604,0.851869600729766,0.951337518795918,0.940018155007663,0.821513528404773,0.854306041801081,0.890421018800914,0.703291378118661,0.667452952889954,1.04218159451577,0.547134479806692,0.559200172682758,0.906537148452803,1.19938715721699,1.00342148865933,0.948976081693009
ENSG00000074181,NOTCH3,-0.045935016847335,-0.030966856539857,NA,NA,0.761175813155731,-0.413910393845654,-0.53169388520353,NA,NA,NA,NA,NA,NA,NA,1.01630644939376,NA,0.526563612548899,2.00102715256028,1.71203300004384,2.9957700638806,2.96783791390903,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814537977551626,1.03460771583521,NA,0.812913356642856,0.808885867359812,0.667452952889954,0.744292983122676,0.792391689498254,0.812913356642856,0.69810054562339,0.773054693364263,0.721810615212547,0.810232517995084,0.744292983122676,0.686636269262293,0.643452676486187,0.748962861256161,0.723455672035186,NA,NA,1.65529293545222,0.216619113784056,0.186286124639915,0.751446939841253
ENSG00000074201,CLNS1A,0.038876803554846,-0.027022622805079,-0.018966784603171,1.19184151554893,1.01870049866624,1.1996997902083,1.23874192281007,1.21628310637829,1.26466130717822,1.42786830178727,1.61163952037861,-2.98377415948998,NA,2.85781110648722,0.675817399941915,1.50835466683687,0.685029344510051,2.36310612691476,2.33006390641279,2.90561465821113,3.01877987480578,1.14993173527231,1.25874266805972,-0.0017,0.00048,1.41940981028351,1.23137942721377,1.06482249704642,1.21656166270596,1.12217215817784,0.967089746092478,NA,2.73551905881517,0.869818207979328,0.942504106168081,0.865696059916071,1.08278537031645,0.92272545799326,1.08134730780413,0.756636108245848,0.760422483423212,0.803457115648414,0.633468455579587,0.665580991017953,0.721810615212547,0.72916478969277,0.642464520242121,0.591064607026499,0.809337460597947,0.884251447603519,1.72726981778931,0.534367563826806,0.749309788351294,1.29809219895436
